image_id,label,isNight,split,adv_label
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181646.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144101_23154.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7806.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145119_23584.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8101.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125507_27012.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152837.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200730132250.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8814.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152211_24961.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172336.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143637_22965.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181832.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_2192.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728190200.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9400.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182210.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182114_01.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_071606.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175715.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728191450.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154327_26498.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_150953_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145119_23587.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8585.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145701_23738.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9524.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175101.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153232_25586.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150518_24178.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151952_24899.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150646_24266.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_084002.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153622.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175411_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153154.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154220.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171744_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153935_26214.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154305_26467.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153317_25650.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152518.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9176.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144034_23128.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8063.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152742(0).png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9415.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181054.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_2409.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143806_23019.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151704_24824.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_181605.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_102522_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182258.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154155_26355.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111013.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8834.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729173337.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072129.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085611.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_071947.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729183153.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153324_25656.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153442.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153422_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_1920.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_120851.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153439_25776.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152821.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200729190329_01.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154622_26678.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728131438.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729173552.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7295.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150041_23892.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729190034.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175306.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_165637.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_103809.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151955_24907.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085013_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143740_23000.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8800.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150719_24308.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154604.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175205_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175631.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153015_25356.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104220.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153405_25731.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8111.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728183052.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150417.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728191032.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153620_25873.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153701_25960.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8189.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104052.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_181600.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728142620_27176.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154638_26707.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728182159.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_081543_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8952.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8501.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7476.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153104_25440.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171636.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183734_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729172542_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150044_23900.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_174846_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_181519_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200729190326.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153611.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153908_26172.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153422_25764.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8276.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9394.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154758_26834.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_122806.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152826_25233.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151356_24603.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172327.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_084534.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8730.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_174846.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728180015.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728191510.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8888.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_075946_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085512.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172224.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_102444.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_110830.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728191348.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729175019.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7737.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171919.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728125333.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145658_23730.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085229.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104552.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_121433.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153345_25691.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143542_22918.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072449.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728142618_27168.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175803_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7007.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_102514_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172414_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150342_24108.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729183102.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728130459.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_151219.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153613_25864.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153022_25372.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080159.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182215.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150334_24102.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_121739.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171758_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152423_25002.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8123.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_151749.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145939_23866.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125119_26952.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175303.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_150850.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152531.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175428_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200729190224.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_184726.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153313_25639.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728125044.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8180.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8912.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144858_23498.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729172004.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728190249.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_104127_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072201_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111524.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729172607_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_160348.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728125308.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154703.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172332_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111446_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171834.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728125359.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8148.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728183119.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180213.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_083934_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153325_25663.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181919_2.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085458.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8643.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180820.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_7263.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151543_24730.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150719_24309.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150954_24436.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9474.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_080331_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728182650.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150519_24180.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152453.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143630_22957.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175752_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154329_26500.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150331_24093.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728130431.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150659_24280.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153753_26049.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181658_27225.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085503.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154734_26783.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145609_23693.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153229.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_182104.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144209.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_110917.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_083849.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175820.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_110820.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_143656_22978.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_160957.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_175639_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_151702_24816.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_2370.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_2194.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_2376.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154341_26531.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085241.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181857_27309.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728130927.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9358.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729183128_01.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190829_072412.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG20200728185258.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153148_25525.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190902_111516.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_154342_26535.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9653.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8743.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_152324_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175550.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_8038.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG20200728181749_27300.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_153233_25590.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_183108.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200728130344.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_172346.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190812_185305.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_175551_2.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_175439.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180908_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153347.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_144614_23307.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190809_155845.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_8255.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_150409_24140.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181600.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190910_171920_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_145039_23567.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190824_180911_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_183634_1.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200729172542.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\20190820_152734.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_9399.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\good\IMG_20190924_153401_1.png,0,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190822_085100.png,1,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\mixed\IMG20200730132531.png,2,1,test,1
E:\adv_outputs_fruit_quality\RNN_fgsm\test\bad\IMG_20190923_181857.png,1,1,test,1
